registry,file,publisher,rule_id,category,severity,detection,threat_actor_account
OpenClaw,devcsde/oatda-text-completion/SKILL.md,devcsde,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,devioslang/videogen/SKILL.md,devioslang,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,devsandip/scrask-bot/SKILL.md,devsandip,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,devxoul/agent-slackbot/SKILL.md,devxoul,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,dflam1/finance-ethnographer2/sanitizer/SKILL.md,dflam1,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,dgriffin831/input-guard/SKILL.md,dgriffin831,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,dgriffin831/skill-scan/test-fixtures/evasive-03-prompt-subtle/SKILL.md,dgriffin831,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,dgriffin831/skill-scan/test-fixtures/evasive-06-unicode-injection/SKILL.md,dgriffin831,ATR-2026-00129,skill-compromise,critical,Unicode Tag Character Smuggling,
OpenClaw,dgriffin831/skill-scan/test-fixtures/evasive-06-unicode-injection/SKILL.md,dgriffin831,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,dgriffin831/skill-scan/test-fixtures/evasive-06-unicode-injection/SKILL.md,dgriffin831,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,dgriffin831/skill-scan/test-fixtures/evasive-10-roleplay/SKILL.md,dgriffin831,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,dgriffin831/skill-scan/test-fixtures/malicious-skill/SKILL.md,dgriffin831,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,dgriffin831/skill-scan/test-fixtures/prompt-injection-jailbreak/SKILL.md,dgriffin831,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,dhruvarvindsingh/claude-dev-setup/SKILL.md,dhruvarvindsingh,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,diagnostikon/polymarket-macro-inflation-chain-trader/SKILL.md,diagnostikon,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,divide-by-0/create-new-openclaw-in-gcp/SKILL.md,divide-by-0,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,dmx64/security-scanner/SKILL.md,dmx64,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,dodge1218/dsb-task-extractor/SKILL.md,dodge1218,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,donghaozhang/qcut-toolkit/ffmpeg-skill/SKILL.md,donghaozhang,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,donghaozhang/qcut-toolkit/videocut/setup/SKILL.md,donghaozhang,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,dongrebeccahhh-boop/outlook-email-skill-fixed/SKILL.md,dongrebeccahhh-boop,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,donotwannatry/resume-risk-screen/SKILL.md,donotwannatry,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,donotwannatry/weixin-plugin-installer/SKILL.md,donotwannatry,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,donovanpankratz-del/openclaw-skill-vetter/SKILL.md,donovanpankratz-del,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,donovanpankratz-del/openclaw-skill-vetter/SKILL.md,donovanpankratz-del,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,dream-pig/rule-pasta-zoo-game/SKILL.md,dream-pig,ATR-2026-00129,skill-compromise,critical,Unicode Tag Character Smuggling,
OpenClaw,dvnghiem/vnclaw-odoo-skill/SKILL.md,dvnghiem,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,easonc13/m3u8-downloader/SKILL.md,easonc13,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,edkuo7/conversation-flow-monitor/SKILL.md,edkuo7,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,edwardirby/teams-anthropic-integration/SKILL.md,edwardirby,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,edwardirby/ydc-claude-agent-sdk-integration/SKILL.md,edwardirby,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,edwardirby/ydc-claude-agent-sdk-integration/SKILL.md,edwardirby,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,edwardirby/ydc-openai-agent-sdk-integration/SKILL.md,edwardirby,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,emersonbraun/eb-video-editor/SKILL.md,emersonbraun,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,encipher88/nadfunagent/SKILL.md,encipher88,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,endcy/module-analyzer-generate-doc/SKILL.md,endcy,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,endcy/project-analyzer-generate-doc/SKILL.md,endcy,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,engineering-trunkate-ai/trunkate/SKILL.md,engineering-trunkate-ai,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,erergb/wander-monitor/SKILL.md,erergb,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,evanydl/tavily-research/SKILL.md,evanydl,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,evilboyajay/alura/SKILL.md,evilboyajay,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,eyadhrif/persistent-user-memory/SKILL.md,eyadhrif,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,fatcatmaofei/mindcore/SKILL.md,fatcatmaofei,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,felix1983/atlas-argos/SKILL.md,felix1983,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,felix1983/atlas-argos-teste/SKILL.md,felix1983,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,felixlam10/douyin-video-forge-felix/SKILL.md,felixlam10,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,fenrirlabsnl/emoclaw/SKILL.md,fenrirlabsnl,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,fermionoid/senseguard/SKILL.md,fermionoid,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,fffdz/survival-manager/SKILL.md,fffdz,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,fffdz/tianyi-self-upgrade/SKILL.md,fffdz,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,fiberian1981/telegram-voice-to-voice-macos/SKILL.md,fiberian1981,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,firebroo/security-skiil-scanner/SKILL.md,firebroo,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,firebroo/security-skiil-scanner/SKILL.md,firebroo,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,firefrog-pepe/skill-guard-snyk-agent-scan/SKILL.md,firefrog-pepe,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,firefrog-pepe/skill-guard-snyk-agent-scan/SKILL.md,firefrog-pepe,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,fly0pants/admapix/SKILL.md,fly0pants,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,fly0pants/ecomseer/SKILL.md,fly0pants,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,flyinghanger/feishu-meeting-room-book/SKILL.md,flyinghanger,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,flynndavid/coi-insurance-compliance-tracker/SKILL.md,flynndavid,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,flynndavid/mcp-server-setup-kit/SKILL.md,flynndavid,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,fpsjago/binance-dca/SKILL.md,fpsjago,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,fr3kstyle/fr3k-google-workspace/SKILL.md,fr3kstyle,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,frmoretto/hs/SKILL.md,frmoretto,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,frmoretto/hs/SKILL.md,frmoretto,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,fumarole16-afk/ai-bill-clawhub/SKILL.md,fumarole16-afk,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,fumarole16-afk/bill-v2-2-6/SKILL.md,fumarole16-afk,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,g4dr/ai-blog-to-video-monetization-engine/SKILL.md,g4dr,ATR-2026-00041,privilege-escalation,medium,Agent Scope Creep Detection,
OpenClaw,g4dr/auto-content-generator/SKILL.md,g4dr,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,g4dr/business-opportunity-detector/SKILL.md,g4dr,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,g4dr/social-listening-monitor/SKILL.md,g4dr,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,g4dr/tiktok-trend-radar/SKILL.md,g4dr,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,gandli/ctf-forensics/SKILL.md,gandli,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,gandli/ctf-pwn/SKILL.md,gandli,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,gandli/ctf-web/SKILL.md,gandli,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,gangtao/cisco-asa-syslog/SKILL.md,gangtao,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,georges91560/security-sentinel-skill/SKILL.md,georges91560,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,getlemnos32/b2b-outbound-sniper/SKILL.md,getlemnos32,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,ghx13153395484/lrshu-ai/SKILL.md,ghx13153395484,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,gift-is-coding/macos-notification-reader/SKILL.md,gift-is-coding,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,goddieian47-boop/clawbot/SKILL.md,goddieian47-boop,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,goeldivyam/truematch/SKILL.md,goeldivyam,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,goodman333/skill-safeguard/SKILL.md,goodman333,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,goodman333/skill-safeguard/SKILL.md,goodman333,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,goog/defender2/SKILL.md,goog,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,google696/douyin-folklore-video/SKILL.md,google696,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,gotoloops/gitlab-auto-review/SKILL.md,gotoloops,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,gpunter/claw1-skill-auditor/SKILL.md,gpunter,ATR-2026-00041,privilege-escalation,medium,Agent Scope Creep Detection,
OpenClaw,graceqx/test-skill-129404/SKILL.md,graceqx,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,graceqx/test-skill-129404/SKILL.md,graceqx,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,grenghis-khan/moltoverflow/skill.md,grenghis-khan,ATR-2026-00108,agent-manipulation,critical,Multi-Agent Consensus Sybil Attack,
OpenClaw,grenghis-khan/moltoverflow-deprecated/skill.md,grenghis-khan,ATR-2026-00108,agent-manipulation,critical,Multi-Agent Consensus Sybil Attack,
OpenClaw,grenghis-khan/moltoverflow-latest/skill.md,grenghis-khan,ATR-2026-00108,agent-manipulation,critical,Multi-Agent Consensus Sybil Attack,
OpenClaw,gtrusler/clawdbot-security-suite/SKILL.md,gtrusler,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,gtrusler/clawdbot-security-suite/SKILL.md,gtrusler,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,gtrusler/clawdbot-security-suite/SKILL.md,gtrusler,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,gtrusler/clawdbot-security-suite/skills/security/SKILL.md,gtrusler,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,gtrusler/clawdbot-security-suite/skills/security/SKILL.md,gtrusler,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,gtrusler/clawdbot-security-suite/skills/security/SKILL.md,gtrusler,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,guifav/interop-forge/SKILL.md,guifav,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,guofeng007/dxm-sp-weather/SKILL.md,guofeng007,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,haibingtown/robotx/SKILL.md,haibingtown,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,hammadtq/openbotauth/SKILL.md,hammadtq,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,hammadtq/openbotauth/SKILL.md,hammadtq,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,hanxueyuan/hermes-deploy/SKILL.md,hanxueyuan,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,hanxweb/delete-recovery/SKILL.md,hanxweb,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,haoruilee/add-to-awesome-list/SKILL.md,haoruilee,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,happydog-intj/github-passwordless-setup/SKILL.md,happydog-intj,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,happydog-intj/github-passwordless-setup/SKILL.md,happydog-intj,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,happyzengfen/fengxinzi-moltbook/SKILL.md,happyzengfen,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,harrylabsj/pipeline-keeper/SKILL.md,harrylabsj,ATR-2026-00164,agent-manipulation,high,Skill Scope Hijacking and Cross-Agent Escalation,
OpenClaw,hawkaa/agentlair-vault/SKILL.md,hawkaa,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,hehuibiao/lunar-calendar/SKILL.md,hehuibiao,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,hendr15k/openclaw-autopilot-v9/SKILL.md,hendr15k,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,hichana/one-skill-to-rule-them-all/SKILL.md,hichana,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,hichana/one-skill-to-rule-them-all/SKILL.md,hichana,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,hichana/one-skill-to-rule-them-all/SKILL.md,hichana,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,hichana/resolved-sh/SKILL.md,hichana,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,hightower6eu/auto-updater-161ks/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-2yq87/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-3rk1s/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-43c6i/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-5buwl/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-5fhqm/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-8xwp6/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-96ys3/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,hightower6eu/auto-updater-deza8/SKILL.md,hightower6eu,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
